proposal_link,title,skills,researcher_name,team,goodness
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Arindam Biswas,"[['Arindam Biswas', 'Avlokita Agrawal'], ['Arindam Biswas', 'Gaurav Raheja'], ['Arindam Biswas', 'Mahua Mukherjee'], ['Arindam Biswas', 'Prabhjot Singh Chani'], ['Arindam Biswas', 'V Devadas']]","[0.0688, 0.0594, 0.0594, 0.0594, 0.0594]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Avlokita Agrawal,"[['Avlokita Agrawal', 'Arindam Biswas'], ['Avlokita Agrawal', 'Sonal Atreya'], ['Avlokita Agrawal', 'Gaurav Raheja'], ['Avlokita Agrawal', 'Mahua Mukherjee'], ['Avlokita Agrawal', 'V Devadas']]","[0.0688, 0.0688, 0.0594, 0.0594, 0.0594]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Gaurav Raheja,"[['Gaurav Raheja', 'Arindam Biswas'], ['Gaurav Raheja', 'Avlokita Agrawal'], ['Gaurav Raheja', 'Sonal Atreya'], ['Gaurav Raheja', 'Mahua Mukherjee'], ['Gaurav Raheja', 'Tina Pujara']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Harshit Sosan Lakra,"[['Harshit Sosan Lakra', 'Arindam Biswas'], ['Harshit Sosan Lakra', 'Avlokita Agrawal'], ['Harshit Sosan Lakra', 'Gaurav Raheja'], ['Harshit Sosan Lakra', 'Mahua Mukherjee'], ['Harshit Sosan Lakra', 'Prabhjot Singh Chani']]","[0.0594, 0.0594, 0.05, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Mahua Mukherjee,"[['Mahua Mukherjee', 'Arindam Biswas'], ['Mahua Mukherjee', 'Avlokita Agrawal'], ['Mahua Mukherjee', 'Sonal Atreya'], ['Mahua Mukherjee', 'Gaurav Raheja'], ['Mahua Mukherjee', 'Tina Pujara']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Prabhjot Singh Chani,"[['Prabhjot Singh Chani', 'Avlokita Agrawal'], ['Prabhjot Singh Chani', 'Sonal Atreya'], ['Prabhjot Singh Chani', 'Mahua Mukherjee'], ['Prabhjot Singh Chani', 'E Rajasekar'], ['Prabhjot Singh Chani', 'V Devadas']]","[0.0594, 0.0594, 0.05, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",E Rajasekar,"[['E Rajasekar', 'Arindam Biswas'], ['E Rajasekar', 'Avlokita Agrawal'], ['E Rajasekar', 'Akhil Upadhyay'], ['E Rajasekar', 'Mahua Mukherjee'], ['E Rajasekar', 'V Devadas']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Ram Sateesh Pasupuleti,"[['Ram Sateesh Pasupuleti', 'Arindam Biswas'], ['Ram Sateesh Pasupuleti', 'Avlokita Agrawal'], ['Ram Sateesh Pasupuleti', 'Sonal Atreya'], ['Ram Sateesh Pasupuleti', 'Mahua Mukherjee'], ['Ram Sateesh Pasupuleti', 'V Devadas']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Saptarshi Kolay,"[['Saptarshi Kolay', 'Arindam Biswas'], ['Saptarshi Kolay', 'Avlokita Agrawal'], ['Saptarshi Kolay', 'Sonal Atreya'], ['Saptarshi Kolay', 'Gaurav Raheja'], ['Saptarshi Kolay', 'Mahua Mukherjee']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,"['dst-daad', 'germany', 'joint', 'call', 'dst-daad germany', 'germany joint', 'joint call', 'p33', 'projektf', 'rderung', 'deutsche', 'sprache', 'p33 projektf', 'projektf rderung', 'rderung deutsche', 'deutsche sprache', 'alumniprojekte', 'forschungsmobilit', 'ppp', 'department', 'technology', 'government', 'india', 'announcement', 'project-', 'based', 'personnel', 'exchange', 'programme', 'indo-german', 'collaboration', 'daad', 'dst', 'last', 'date', 'june', 'agreement', 'project-based', 'bilateral', 'promotion']",Shubhajit Sadhukhan,"[['Shubhajit Sadhukhan', 'Jitin Singla'], ['Shubhajit Sadhukhan', 'Arindam Biswas'], ['Shubhajit Sadhukhan', 'Sonal Atreya'], ['Shubhajit Sadhukhan', 'Prince Tiwari'], ['Shubhajit Sadhukhan', 'V Devadas']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Arindam Biswas,"[['Arindam Biswas', 'Avlokita Agrawal'], ['Arindam Biswas', 'Akhil Upadhyay'], ['Arindam Biswas', 'Gaurav Raheja'], ['Arindam Biswas', 'Mahua Mukherjee'], ['Arindam Biswas', 'V Devadas']]","[0.0688, 0.0625, 0.0594, 0.0594, 0.0594]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Avlokita Agrawal,"[['Avlokita Agrawal', 'Arindam Biswas'], ['Avlokita Agrawal', 'Mahua Mukherjee'], ['Avlokita Agrawal', 'Saptarshi Kolay'], ['Avlokita Agrawal', 'V Devadas'], ['Avlokita Agrawal', 'Prabhjot Singh Chani']]","[0.0688, 0.0594, 0.0594, 0.0594, 0.0594]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Gaurav Raheja,"[['Gaurav Raheja', 'Avlokita Agrawal'], ['Gaurav Raheja', 'Mahua Mukherjee'], ['Gaurav Raheja', 'Saptarshi Kolay'], ['Gaurav Raheja', 'Tina Pujara'], ['Gaurav Raheja', 'V Devadas']]","[0.0594, 0.05, 0.05, 0.05, 0.05]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Harshit Sosan Lakra,"[['Harshit Sosan Lakra', 'Mahua Mukherjee'], ['Harshit Sosan Lakra', 'V Devadas'], ['Harshit Sosan Lakra', 'Saptarshi Kolay'], ['Harshit Sosan Lakra', 'Tina Pujara'], ['Harshit Sosan Lakra', 'Uttam Kumar Roy']]","[0.0594, 0.0594, 0.0594, 0.0594, 0.0594]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Mahua Mukherjee,"[['Mahua Mukherjee', 'Arindam Biswas'], ['Mahua Mukherjee', 'Avlokita Agrawal'], ['Mahua Mukherjee', 'Gaurav Raheja'], ['Mahua Mukherjee', 'Saptarshi Kolay'], ['Mahua Mukherjee', 'V Devadas']]","[0.0594, 0.0594, 0.05, 0.05, 0.05]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",Prabhjot Singh Chani,"[['Prabhjot Singh Chani', 'Avlokita Agrawal'], ['Prabhjot Singh Chani', 'Gaurav Raheja'], ['Prabhjot Singh Chani', 'Mahua Mukherjee'], ['Prabhjot Singh Chani', 'V Devadas'], ['Prabhjot Singh Chani', 'Smriti Saraswat']]","[0.0594, 0.05, 0.05, 0.05, 0.05]"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Call for applications under the second phase of the National Geospatial Chair Professor scheme,"['call', 'applications', 'under', 'second', 'phase', 'geospatial', 'chair', 'professor', 'scheme', 'call applications', 'applications under', 'under second', 'second phase', 'phase geospatial', 'geospatial chair', 'chair professor', 'professor scheme', 'government', 'india', 'ministry', 'technology', 'department', 'scienc', 'nrdms-nsdi', 'division', 'has', 'emerged', 'effective', 'tool', 'planning', 'government india', 'india ministry', 'ministry technology', 'technology department', 'department scienc', 'scienc technology', 'technology nrdms-nsdi', 'nrdms-nsdi division', 'division call', 'scheme geospatial']",E Rajasekar,"[['E Rajasekar', 'Arindam Biswas'], ['E Rajasekar', 'Avlokita Agrawal'], ['E Rajasekar', 'Akhil Upadhyay'], ['E Rajasekar', 'Mahua Mukherjee'], ['E Rajasekar', 'V Devadas']]","[0.0594, 0.0594, 0.0594, 0.05, 0.05]"
