nsf_proposal_links_v0,researcher_name,team
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Rajesh Kumar', 'Srinivas Kiran Ambatipudi', 'Maya S.Nair', 'Debabrata Sircar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Harshit Sosan Lakra', 'Rajan Arora', 'Poonam Choudhary', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ashwani Kumar Sharma', 'Harsh Chauhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Maya S.Nair', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Shailly Tomar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Smriti Saraswat', 'Saugata Hazra', 'V Devadas', 'Rajan Arora']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Partha Roy', 'Uttam Kumar Roy', 'Arindam Biswas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Deepak Sharma', 'Gaurav Raheja', 'Millie Pant', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Mahua Mukherjee', 'Shri Ram Yadav', 'Debabrata Sircar', 'Srinivas Kiran Ambatipudi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sonal Atreya', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Saptarshi Kolay', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Debabrata Sircar', 'Jaydev Dabas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Debabrata Sircar', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'P Gopinath']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'N K Navani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'R. P. Singh', 'Arindam Biswas', 'Smriti Saraswat', 'Saugata Hazra']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sonal Atreya', 'Bijan Choudhury', 'Gaurav Raheja']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Poonam Choudhary', 'Gaurav Raheja', 'Deepak Sharma', 'Krishna Mohan Poluri']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Saugata Hazra', 'Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Poonam Choudhary', 'Avlokita Agrawal', 'Srinivas Kiran Ambatipudi', 'Jitin Singla']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Ramasare Prasad', 'Jitin Singla']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Ranjana Pathania', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Krishna Mohan Poluri']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Shubhajit Sadhukhan', 'Krishna Mohan Poluri', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Pravindra Kumar', 'Pranita P Sarangi', 'Harshit Sosan Lakra', 'Partha Roy']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'V Devadas', 'R. P. Singh', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Krishna Mohan Poluri', 'Saugata Hazra']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Jaydev Dabas', 'P Gopinath']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Rajesh Kumar', 'Pranita P Sarangi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Gaurav Raheja', 'Harshit Sosan Lakra']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Arindam Biswas', 'Sachin Suresh Tiwari', 'Uttam Kumar Roy', 'Mahua Mukherjee']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Jitin Singla', 'Maya S.Nair', 'Ranjana Pathania', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Prince Tiwari', 'E Rajasekar', 'R. P. Singh', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sanjoy Ghosh', 'Millie Pant', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Jaydev Dabas', 'Pravindra Kumar', 'Srinivas Kiran Ambatipudi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Millie Pant', 'Maya S.Nair', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sonal Atreya', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'V Devadas', 'Ranjana Pathania']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ranjana Pathania']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Rajan Arora', 'Sanjoy Ghosh', 'Soma Rohatgi', 'Tina Pujara']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Deepak Sharma', 'Millie Pant', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Partha Roy', 'Sanjoy Ghosh', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Avlokita Agrawal', 'Pranita P Sarangi', 'P Gopinath']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'V Devadas', 'Ranjana Pathania', 'Rajan Arora']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Soma Rohatgi', 'Debabrata Sircar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'V Devadas', 'Shri Ram Yadav']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'N K Navani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Maya S.Nair']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Akhil Upadhyay', 'Pranita P Sarangi', 'Sachin Suresh Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sanjoy Ghosh', 'Ranjana Pathania', 'Ashwani Kumar Sharma', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Rajesh Kumar', 'Saugata Hazra', 'Maya S.Nair', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Ranjana Pathania', 'Arindam Biswas', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Avlokita Agrawal', 'V Devadas', 'Partha Roy']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Ramasare Prasad', 'Mahua Mukherjee', 'Jitin Singla']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sanjoy Ghosh', 'Saugata Hazra']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Prabhjot Singh Chani', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'P Gopinath', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Shri Ram Yadav', 'Debabrata Sircar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Shubhajit Sadhukhan', 'Soma Rohatgi', 'Arindam Biswas', 'Harsh Chauhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Harshit Sosan Lakra', 'E Rajasekar', 'Ram Sateesh Pasupuleti', 'Ashwani Kumar Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Partha Roy', 'Gaurav Raheja', 'Harsh Chauhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Deepak Sharma', 'Soma Rohatgi', 'Shailly Tomar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'N K Navani', 'Maya S.Nair', 'Pranita P Sarangi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Shri Ram Yadav', 'Arindam Biswas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Rajesh Kumar', 'Ashwani Kumar Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Krishna Mohan Poluri', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Partha Roy']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Krishna Mohan Poluri']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Akhil Upadhyay', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Srinivas Kiran Ambatipudi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Saptarshi Kolay', 'Shailly Tomar', 'Srinivas Kiran Ambatipudi', 'Akhil Upadhyay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Avlokita Agrawal', 'Harsh Chauhan', 'Jitin Singla', 'Maya S.Nair']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ranjana Pathania', 'Saptarshi Kolay', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Pravindra Kumar', 'Bijan Choudhury', 'Shailly Tomar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'N K Navani', 'Pranita P Sarangi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Akhil Upadhyay', 'Shailly Tomar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Shubhajit Sadhukhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'N K Navani', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Shri Ram Yadav', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Poonam Choudhary', 'Sachin Suresh Tiwari', 'Deepak Sharma', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Rajan Arora', 'Saugata Hazra', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Shri Ram Yadav', 'Sanjoy Ghosh', 'Debabrata Sircar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Deepak Sharma', 'Maya S.Nair', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Srinivas Kiran Ambatipudi', 'Mahua Mukherjee']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Jitin Singla', 'Uttam Kumar Roy']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Saugata Hazra']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Krishna Mohan Poluri']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Avlokita Agrawal', 'Sonal Atreya', 'Shubhajit Sadhukhan', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'E Rajasekar', 'Smriti Saraswat', 'Rajesh Kumar']"
